year,month,day,hour,minute,temperature[C],weather,wind[mph],humidity[%],barameter[mbar],visibility[km]
2018,12,7,11,27,11,Light rain Fog,13,89,1024,8
2018,12,7,11,51,11,Overcast,15,89,1024,16
2018,12,7,12,5,11,Mostly cloudy,7,89,1024,16
2018,12,7,12,51,10,Mostly cloudy,17,89,1022,11
2018,12,7,13,38,9,Rain Fog,13,93,1021,5
2018,12,7,14,10,9,Heavy rain Fog,11,93,1021,2
2018,12,7,14,33,10,Rain Fog,13,89,1020,5
2018,12,7,14,51,10,Light rain Cloudy,7,89,1020,11
2018,12,7,15,20,10,Light rain Fog,11,89,1019,6
2018,12,7,15,37,10,Light rain Fog,11,89,1020,5
2018,12,7,16,3,10,Heavy rain Fog,15,89,1020,5
2018,12,7,16,11,10,Heavy rain Fog,9,89,1019,3
2018,12,7,16,26,10,Heavy rain Fog,13,89,1020,2
2018,12,7,16,51,10,Rain Fog,15,89,1020,6
2018,12,7,17,24,9,Heavy rain Fog,13,93,1021,3
2018,12,7,17,51,9,Heavy rain Fog,11,93,1022,2
2018,12,7,18,51,9,Light rain Mostly cloudy,11,90,1021,11
2018,12,7,19,51,9,Light rain Overcast,11,89,1021,13
2018,12,7,20,51,9,Rain Fog,13,89,1021,6
2018,12,7,21,51,9,Rain Fog,11,89,1021,8
2018,12,7,22,23,8,Heavy rain Fog,11,93,1022,3
2018,12,7,22,30,8,Rain Fog,15,93,1022,5
2018,12,7,22,51,8,Rain Fog,15,90,1022,6
2018,12,7,23,22,8,Heavy rain Fog,15,90,1022,4
2018,12,7,23,51,8,Light rain Mostly cloudy,15,93,1020,11
2018,12,8,0,16,8,Partly cloudy,9,89,1020,16
2018,12,8,0,26,8,Light rain Passing clouds,11,90,1020,16
2018,12,8,0,51,8,Light rain Overcast,0,90,1020,16
2018,12,8,1,51,8,Overcast,9,93,1019,16
2018,12,8,1,59,8,Low clouds,11,89,1018,16
2018,12,8,2,51,8,Low clouds,13,89,1020,16
2018,12,8,3,51,7,Light rain Low clouds,15,90,1020,16
2018,12,8,4,51,7,Low clouds,11,93,1020,16
2018,12,8,5,51,7,Low clouds,19,89,1020,16
2018,12,8,6,51,7,Low clouds,11,89,1021,16
2018,12,8,7,51,7,Low clouds,15,85,1022,16
2018,12,8,8,58,6,Overcast,15,89,1022,16
2018,12,8,9,28,6,Fog,13,89,1023,6
2018,12,8,9,58,6,Fog,13,89,1023,6
2018,12,8,10,51,7,Mostly cloudy,15,85,1024,16
2018,12,8,11,36,7,Mostly cloudy,13,82,1023,16
2018,12,8,11,51,7,Mostly cloudy,13,82,1023,16
2018,12,8,12,51,7,Mostly cloudy,9,82,1022,16
2018,12,8,13,51,7,Overcast,17,80,1022,16
2018,12,8,14,51,7,Overcast,15,74,1022,16
2018,12,8,15,51,7,Overcast,11,76,1022,16
2018,12,8,16,51,7,Overcast,13,76,1023,16
2018,12,8,17,4,7,Overcast,17,76,1023,16
2018,12,8,17,51,7,Mostly cloudy,13,76,1024,16
2018,12,8,18,51,6,Mostly cloudy,15,79,1025,16
2018,12,8,19,8,6,Mostly cloudy,17,76,1024,16
2018,12,8,19,51,6,Overcast,13,76,1025,16
2018,12,8,20,51,6,Partly cloudy,13,73,1026,16
2018,12,8,21,24,6,Mostly cloudy,9,76,1025,16
2018,12,8,21,51,6,Mostly cloudy,7,76,1026,16
2018,12,8,22,33,6,Mostly cloudy,9,76,1025,16
2018,12,8,22,51,6,Overcast,13,76,1026,16
2018,12,8,23,51,5,Overcast,11,80,1026,16
2018,12,9,0,20,5,Mostly cloudy,11,76,1025,16
2018,12,9,0,51,5,Overcast,13,76,1026,16
2018,12,9,1,51,4,Overcast,11,73,1026,16
2018,12,9,2,8,4,Passing clouds,11,76,1026,16
2018,12,9,2,51,3,Clear,7,79,1026,16
2018,12,9,3,51,3,Clear,9,79,1026,16
2018,12,9,4,51,3,Overcast,9,79,1026,16
2018,12,9,5,51,3,Overcast,0,79,1027,16
2018,12,9,6,51,4,Overcast,15,77,1027,16
2018,12,9,7,29,4,Overcast,13,77,1027,16
2018,12,9,7,51,4,Overcast,13,77,1028,16
2018,12,9,8,51,5,Overcast,7,76,1028,16
2018,12,9,9,51,7,Passing clouds,9,63,1029,16
2018,12,9,10,51,9,Sunny,15,59,1029,16
2018,12,9,11,51,11,Sunny,13,56,1028,16
2018,12,9,12,51,12,Passing clouds,11,55,1027,16
2018,12,9,13,51,13,Broken clouds,15,51,1026,16
2018,12,9,14,51,12,Broken clouds,9,55,1026,16
2018,12,9,15,51,11,More clouds than sun,13,57,1027,16
2018,12,9,16,51,10,Overcast,7,61,1027,16
2018,12,9,17,51,9,Passing clouds,6,66,1028,16
2018,12,9,18,51,8,Clear,6,68,1028,16
2018,12,9,19,51,7,Clear,9,71,1029,16
2018,12,9,20,51,6,Clear,0,79,1030,16
2018,12,9,21,51,6,Clear,7,76,1030,16
2018,12,9,22,51,6,Clear,11,73,1030,16
2018,12,9,23,51,5,Clear,9,74,1030,16
2018,12,10,0,51,4,Clear,7,73,1030,16
2018,12,10,1,51,4,Clear,7,73,1029,16
2018,12,10,2,51,2,Clear,0,79,1029,16
2018,12,10,3,51,3,Clear,0,76,1030,16
2018,12,10,4,51,3,Clear,6,86,1029,16
2018,12,10,5,51,3,Clear,7,86,1030,16
2018,12,10,6,51,2,Clear,7,85,1030,16
2018,12,10,7,51,3,Sunny,7,83,1031,16
2018,12,10,8,51,5,Sunny,6,74,1031,16
2018,12,10,9,51,7,Sunny,9,65,1032,16
2018,12,10,10,51,9,Sunny,6,55,1031,16
2018,12,10,11,51,12,Sunny,0,43,1031,16
2018,12,10,12,51,14,Sunny,7,37,1030,16
2018,12,10,13,51,14,Sunny,7,31,1029,16
2018,12,10,14,51,15,Sunny,6,27,1028,16
2018,12,10,15,51,14,Sunny,0,27,1028,16
2018,12,10,16,51,13,Sunny,0,30,1029,16
2018,12,10,17,51,10,Clear,0,46,1029,16
2018,12,10,18,51,8,Clear,0,56,1030,16
2018,12,10,19,51,7,Clear,0,60,1030,16
2018,12,10,20,51,6,Clear,0,65,1030,16
2018,12,10,21,51,4,Clear,0,77,1030,16
2018,12,10,22,51,3,Clear,0,79,1030,16
2018,12,10,23,51,3,Clear,0,82,1030,16
2018,12,11,0,51,3,Clear,0,79,1030,16
2018,12,11,1,51,2,Clear,0,82,1030,16
2018,12,11,2,51,2,Clear,0,82,1029,16
2018,12,11,3,51,2,Clear,0,82,1029,16
2018,12,11,4,51,1,Clear,0,85,1030,16
2018,12,11,5,51,1,Clear,0,85,1029,16
2018,12,11,6,51,1,Clear,0,88,1030,16
2018,12,11,7,51,1,Sunny,0,88,1030,16
2018,12,11,8,51,4,Sunny,0,83,1030,16
2018,12,11,9,51,9,Sunny,0,64,1030,16
2018,12,11,10,51,13,Sunny,11,51,1029,16
2018,12,11,11,51,16,Sunny,,39,1028,16
2018,12,11,12,51,14,Sunny,15,43,1027,16
2018,12,11,13,51,16,Sunny,11,38,1026,16
2018,12,11,14,51,16,Sunny,11,41,1025,16
2018,12,11,15,51,16,Sunny,13,47,1024,16
2018,12,11,16,51,14,Sunny,9,60,1024,16
2018,12,11,18,51,12,Clear,0,72,1024,16
2018,12,11,19,51,12,Clear,7,72,1024,16
2018,12,11,21,51,11,Clear,7,77,1022,16
2018,12,11,22,51,11,Clear,7,77,1021,16
2018,12,11,23,51,11,Clear,6,80,1021,16
2018,12,12,1,51,11,Overcast,0,80,1020,16
2018,12,12,2,51,11,Overcast,0,83,1019,16
2018,12,12,3,51,12,Overcast,7,83,1018,16
2018,12,12,4,51,12,Clear,0,83,1018,16
2018,12,12,5,51,11,Passing clouds,0,86,1018,16
2018,12,12,6,51,12,Passing clouds,6,86,1018,16
2018,12,12,7,51,11,Partly sunny,0,89,1018,16
2018,12,12,8,51,13,Passing clouds,7,84,1018,16
2018,12,12,9,51,14,Broken clouds,7,81,1018,16
2018,12,12,10,51,16,Overcast,9,75,1017,16
2018,12,12,11,51,17,Partly sunny,13,75,1016,16
2018,12,12,12,37,18,Scattered clouds,11,73,1015,16
2018,12,12,12,51,18,Passing clouds,9,73,1015,16
2018,12,12,13,51,18,Scattered clouds,11,70,1013,16
2018,12,12,14,51,19,Sunny,17,65,1012,16
2018,12,12,15,51,18,Passing clouds,7,73,1012,16
2018,12,12,16,51,18,Sunny,7,75,1012,16
2018,12,12,17,51,17,Clear,6,80,1012,16
2018,12,12,18,51,17,Clear,0,80,1011,16
2018,12,12,19,51,16,Clear,0,81,1012,16
2018,12,12,20,51,15,Passing clouds,6,87,1012,16
2018,12,12,21,13,16,Passing clouds,0,86,1012,16
2018,12,12,21,51,16,Passing clouds,6,83,1011,16
2018,12,12,22,33,17,Passing clouds,6,83,1011,16
2018,12,12,22,51,17,Low clouds,6,86,1010,16
2018,12,12,23,51,17,Low clouds,9,90,1010,13
2018,12,13,0,25,17,Low clouds,0,90,1010,11
2018,12,13,0,51,17,Fog,7,93,1009,8
2018,12,13,2,2,17,Low clouds,,90,1008,11
2018,12,13,2,51,17,Low clouds,9,90,1007,13
2018,12,13,3,51,17,Low clouds,6,90,1006,16
2018,12,13,4,51,16,Passing clouds,6,90,1006,16
2018,12,13,5,16,16,Passing clouds,6,90,1006,11
2018,12,13,5,51,16,Passing clouds,6,90,1006,16
2018,12,13,6,51,14,Clear,0,93,1006,11
2018,12,13,7,51,14,Fog,0,96,1007,5
2018,12,13,8,51,16,Sunny,0,86,1007,16
2018,12,13,9,51,18,Sunny,6,68,1007,16
2018,12,13,10,51,20,Sunny,15,53,1007,16
2018,12,13,11,51,20,Sunny,15,42,1007,16
2018,12,13,12,51,20,Sunny,19,35,1007,16
2018,12,13,13,51,20,Sunny,24,23,1006,16
2018,12,13,14,51,19,Sunny,19,22,1007,16
2018,12,13,16,51,12,Sunny,32,49,1010,16
2018,12,13,19,51,8,Overcast,30,64,1012,16
2018,12,13,20,25,8,Mostly cloudy,26,68,1012,16
2018,12,13,22,51,7,Overcast,17,68,1012,16
2018,12,14,2,51,7,Overcast,24,68,1013,16
2018,12,14,5,51,6,Overcast,15,68,1015,16
2018,12,14,6,51,6,Overcast,20,68,1016,16
2018,12,14,7,51,6,Overcast,22,68,1017,16
2018,12,14,8,51,7,Overcast,20,68,1018,16
2018,12,14,9,51,8,Overcast,22,63,1018,16
2018,12,14,10,51,8,Overcast,20,66,1019,16
2018,12,14,11,51,8,Overcast,19,66,1019,16
2018,12,14,12,51,8,Overcast,17,66,1019,16
2018,12,14,13,51,10,Mostly cloudy,19,61,1018,16
2018,12,14,14,21,11,More clouds than sun,13,59,1018,16
2018,12,14,14,51,11,Mostly cloudy,17,56,1018,16
2018,12,14,15,31,11,Overcast,15,59,1018,16
2018,12,14,15,51,11,Overcast,17,57,1019,16
2018,12,14,16,51,12,Overcast,17,55,1019,16
2018,12,14,17,51,12,Mostly cloudy,19,55,1020,16
2018,12,14,18,51,12,Passing clouds,11,52,1020,16
2018,12,14,19,51,12,Clear,9,51,1021,16
2018,12,14,20,51,11,Clear,15,49,1020,16
2018,12,14,21,51,11,Clear,9,43,1021,16
2018,12,14,22,51,11,Clear,11,40,1021,16
2018,12,14,23,51,11,Clear,9,38,1022,16
2018,12,15,0,51,11,Clear,9,36,1022,16
2018,12,15,1,51,10,Clear,17,33,1022,16
2018,12,15,2,51,9,Clear,11,33,1022,16
2018,12,15,3,51,9,Clear,15,30,1022,16
2018,12,15,4,51,8,Clear,17,32,1022,16
2018,12,15,5,51,7,Clear,9,35,1022,16
2018,12,15,6,51,6,Clear,9,45,1023,16
2018,12,15,7,51,6,Sunny,9,49,1024,16
2018,12,15,8,51,8,Sunny,11,44,1025,16
2018,12,15,9,51,9,Sunny,17,38,1025,16
2018,12,15,10,51,12,Sunny,7,31,1025,16
2018,12,15,11,51,16,Sunny,11,21,1024,16
2018,12,15,12,51,18,Sunny,11,16,1023,16
2018,12,15,13,51,19,Sunny,7,14,1022,16
2018,12,15,14,51,19,Sunny,0,17,1022,16
2018,12,15,15,51,19,Sunny,9,18,1022,16
2018,12,15,16,51,18,Sunny,6,20,1023,16
2018,12,15,17,51,15,Clear,6,26,1023,16
2018,12,15,18,51,13,Clear,9,32,1024,16
2018,12,15,19,51,9,Clear,0,44,1025,16
2018,12,15,20,51,9,Clear,0,48,1025,16
2018,12,15,21,51,9,Clear,0,52,1026,16
2018,12,15,22,51,8,Clear,0,58,1026,16
2018,12,15,23,51,8,Clear,0,59,1025,16
2018,12,16,0,51,8,Clear,9,54,1025,16
2018,12,16,1,51,8,Clear,7,54,1025,16
2018,12,16,2,51,8,Clear,6,51,1025,16
2018,12,16,3,51,8,Clear,7,50,1025,16
2018,12,16,4,51,8,Clear,6,50,1025,16
2018,12,16,5,51,4,Clear,6,70,1025,16
2018,12,16,6,51,6,Clear,7,62,1026,16
2018,12,16,7,51,6,Sunny,11,62,1026,16
2018,12,16,8,51,7,Sunny,0,63,1027,16
2018,12,16,9,51,9,Sunny,0,52,1028,16
2018,12,16,10,51,12,Sunny,0,47,1028,16
2018,12,16,11,51,13,Sunny,0,46,1027,16
2018,12,16,12,51,16,Sunny,0,38,1026,16
2018,12,16,13,51,16,Sunny,0,39,1025,16
2018,12,16,14,51,17,Sunny,6,38,1024,16
2018,12,16,15,51,18,Sunny,0,35,1024,16
2018,12,16,16,51,16,Sunny,0,41,1024,16
2018,12,16,17,51,14,Clear,0,47,1025,16
2018,12,16,18,51,13,Clear,0,51,1026,16
2018,12,16,19,51,13,Clear,0,53,1026,16
2018,12,16,20,51,12,Clear,0,59,1026,16
2018,12,16,21,51,11,Clear,0,61,1026,16
2018,12,16,22,51,11,Clear,0,69,1026,16
2018,12,16,23,51,11,Clear,0,63,1025,16
2018,12,17,0,51,11,Clear,0,63,1025,16
2018,12,17,1,51,10,Clear,0,63,1025,16
2018,12,17,2,51,9,Clear,0,77,1025,16
2018,12,17,3,51,9,Clear,0,71,1024,16
2018,12,17,4,51,9,Clear,0,74,1024,16
2018,12,17,5,51,10,Clear,0,71,1024,16
2018,12,17,6,51,9,Clear,6,80,1025,16
2018,12,17,7,51,10,Sunny,0,68,1025,11
2018,12,17,8,3,10,Sunny,6,71,1025,3
2018,12,17,8,35,11,Sunny,6,64,1025,3
2018,12,17,8,51,11,Sunny,6,71,1025,13
2018,12,17,9,51,13,Sunny,0,55,1026,16
2018,12,17,10,51,18,Sunny,6,40,1025,16
2018,12,17,11,51,20,Sunny,0,30,1024,16
2018,12,17,12,51,21,Sunny,6,22,1023,16
2018,12,17,13,51,20,Sunny,6,30,1022,16
2018,12,17,14,51,20,Sunny,0,31,1022,16
2018,12,17,15,51,21,Sunny,7,27,1022,16
2018,12,17,16,51,19,Sunny,0,26,1022,16
2018,12,17,17,51,16,Clear,0,42,1022,16
2018,12,17,18,51,14,Clear,0,47,1022,16
2018,12,17,19,51,13,Clear,0,53,1022,16
2018,12,17,20,51,11,Clear,0,63,1022,16
2018,12,17,21,51,9,Clear,0,68,1022,16
2018,12,17,22,51,7,Clear,0,76,1022,16
2018,12,17,23,51,8,Clear,0,73,1022,16
2018,12,18,0,51,6,Clear,0,82,1021,16
2018,12,18,1,51,5,Clear,0,82,1021,16
2018,12,18,2,51,4,Clear,0,86,1020,16
2018,12,18,3,51,4,Clear,0,86,1020,16
2018,12,18,4,37,4,Passing clouds,0,89,1020,16
2018,12,18,4,56,6,Fog,0,92,1019,0
2018,12,18,5,51,4,Fog,0,97,1020,0
2018,12,18,6,51,7,Fog,0,93,1020,0
2018,12,18,7,5,7,Fog,0,96,1020,1
2018,12,18,7,23,7,Fog,0,97,1020,0
2018,12,18,7,51,7,Fog,0,97,1020,0
2018,12,18,8,23,8,Fog,0,93,1020,1
2018,12,18,8,51,8,Fog,0,96,1021,1
2018,12,18,9,5,8,Fog,0,93,1020,0
2018,12,18,9,35,8,Fog,6,97,1021,1
2018,12,18,9,58,9,Low clouds,0,93,1020,11
2018,12,18,10,16,9,Scattered clouds,6,93,1021,16
2018,12,18,10,51,11,Sunny,0,86,1020,16
2018,12,18,11,51,14,Sunny,0,72,1019,16
2018,12,18,12,51,16,Scattered clouds,13,67,1017,16
2018,12,18,13,51,16,Passing clouds,9,65,1016,16
2018,12,18,15,51,17,Mostly cloudy,6,67,1015,16
2018,12,18,16,51,17,Mostly cloudy,9,70,1015,16
2018,12,18,17,2,16,Broken clouds,7,72,1015,16
2018,12,18,17,51,16,Mostly cloudy,6,72,1015,16
2018,12,18,18,51,16,Mostly cloudy,0,75,1016,16
2018,12,18,19,51,15,Overcast,7,81,1016,16
2018,12,18,20,51,14,Light rain Mostly cloudy,0,84,1016,16
2018,12,18,21,23,14,Mostly cloudy,0,87,1016,16
2018,12,18,21,51,14,Light rain Fog,7,90,1016,10
2018,12,18,22,51,14,Fog,9,90,1015,6
2018,12,18,23,0,14,Fog,6,90,1015,6
2018,12,18,23,51,14,Fog,6,90,1014,6
2018,12,19,0,51,14,Fog,7,93,1014,8
2018,12,19,1,23,14,Fog,0,93,1014,8
2018,12,19,1,35,14,Fog,6,90,1014,8
2018,12,19,1,51,14,Fog,0,93,1014,8
2018,12,19,2,24,14,Fog,6,93,1013,6
2018,12,19,2,51,14,Fog,6,93,1013,5
2018,12,19,3,33,14,Fog,6,93,1013,3
2018,12,19,3,51,14,Fog,7,93,1012,2
2018,12,19,4,28,14,Fog,6,93,1013,1
2018,12,19,4,51,14,Fog,0,93,1012,1
2018,12,19,5,51,13,Fog,6,97,1012,1
2018,12,19,6,2,13,Fog,6,97,1012,0
2018,12,19,6,51,13,Fog,6,97,1012,0
2018,12,19,7,51,13,Fog,6,97,1012,0
2018,12,19,8,51,13,Fog,7,97,1012,0
2018,12,19,9,5,13,Fog,7,97,1013,1
2018,12,19,9,31,13,Dense fog,7,97,1013,0
2018,12,19,9,58,13,Light rain Fog,6,97,1013,2
2018,12,19,10,17,13,Light rain Fog,7,97,1012,4
2018,12,19,10,51,13,Fog,6,97,1012,2
2018,12,19,11,18,13,Fog,6,97,1012,0
2018,12,19,11,28,13,Light rain Fog,7,97,1012,1
2018,12,19,11,51,13,Light rain Fog,7,97,1011,2
2018,12,19,12,51,14,Fog,9,93,1009,6
2018,12,19,13,35,14,Fog,7,93,1008,10
2018,12,19,13,51,14,Fog,7,93,1008,8
2018,12,19,14,14,14,Fog,0,90,1008,10
2018,12,19,14,51,16,Partly sunny,7,83,1007,14
2018,12,19,14,59,16,Overcast,6,81,1008,14
2018,12,19,15,12,16,Partly sunny,7,81,1007,14
2018,12,19,15,51,15,Rain Fog,0,90,1007,4
2018,12,19,16,11,15,Light rain Fog,6,90,1007,6
2018,12,19,16,51,15,Fog,0,90,1007,8
2018,12,19,17,51,14,Fog,0,93,1008,8
2018,12,19,18,51,13,Fog,0,90,1008,6
2018,12,19,19,51,13,Fog,0,93,1009,8
2018,12,19,20,51,12,Fog,0,93,1009,4
2018,12,19,21,50,12,Fog,0,93,1010,5
2018,12,19,22,30,13,Fog,6,93,1011,6
2018,12,19,22,58,12,Fog,0,96,1011,3
2018,12,19,23,17,12,Fog,0,96,1010,2
2018,12,19,23,32,12,Fog,0,97,1010,1
2018,12,19,23,51,12,Fog,0,97,1011,0
2018,12,20,0,13,12,Fog,0,97,1011,1
2018,12,20,1,2,12,Fog,7,96,1012,1
2018,12,20,1,17,12,Fog,7,96,1012,0
2018,12,20,1,51,12,Fog,11,96,1011,2
2018,12,20,2,6,12,Fog,9,96,1012,5
2018,12,20,2,34,11,Fog,9,97,1012,10
2018,12,20,2,51,11,Clear,9,93,1012,16
2018,12,20,3,51,12,Clear,13,77,1013,16
2018,12,20,4,51,12,Clear,13,77,1014,16
2018,12,20,5,51,11,Clear,13,69,1015,16
2018,12,20,6,51,11,Clear,7,66,1016,16
2018,12,20,7,51,11,Sunny,9,59,1017,16
2018,12,20,8,51,12,Sunny,9,55,1017,16
2018,12,20,9,51,14,Sunny,11,44,1018,16
2018,12,20,10,51,16,Sunny,19,33,1018,16
2018,12,20,11,51,17,Sunny,26,27,1018,16
2018,12,20,12,51,18,Sunny,22,24,1017,16
2018,12,20,13,51,18,Sunny,24,23,1016,16
2018,12,20,14,51,18,Sunny,17,23,1016,16
2018,12,20,15,51,17,Sunny,20,22,1016,16
2018,12,20,16,51,16,Sunny,19,23,1017,16
2018,12,20,17,51,15,Clear,9,27,1017,16
2018,12,20,18,51,14,Clear,9,27,1018,16
2018,12,20,19,51,13,Clear,13,29,1018,16
2018,12,20,20,51,13,Clear,7,30,1019,16
2018,12,20,21,51,12,Clear,7,34,1018,16
2018,12,20,22,51,11,Clear,9,37,1018,16
2018,12,20,23,51,10,Clear,7,41,1018,16
2018,12,21,0,51,10,Clear,7,38,1018,16
2018,12,21,1,51,8,Clear,7,48,1018,16
2018,12,21,2,51,8,Clear,11,48,1019,16
2018,12,21,3,51,8,Clear,9,48,1019,16
2018,12,21,4,51,7,Clear,9,53,1019,16
2018,12,21,5,51,7,Clear,9,49,1019,16
2018,12,21,6,51,6,Clear,11,57,1020,16
2018,12,21,7,51,6,Sunny,11,57,1020,16
2018,12,21,8,51,8,Sunny,11,51,1021,16
2018,12,21,9,51,11,Sunny,7,44,1021,16
2018,12,21,10,51,13,Sunny,0,36,1020,16
2018,12,21,11,51,15,Sunny,0,32,1019,16
2018,12,21,12,51,17,Sunny,6,27,1017,16
2018,12,21,13,51,18,Sunny,9,25,1016,16
2018,12,21,14,51,19,Sunny,7,24,1016,16
2018,12,21,15,51,19,Sunny,13,25,1015,16
2018,12,21,16,51,17,Sunny,11,28,1014,16
2018,12,21,17,51,16,Clear,6,30,1015,16
2018,12,21,18,51,14,Clear,7,34,1014,16
2018,12,21,19,51,13,Clear,6,37,1015,16
2018,12,21,20,51,12,Clear,6,37,1015,16
2018,12,21,21,51,11,Clear,7,41,1014,16
2018,12,21,22,51,11,Clear,7,42,1014,16
2018,12,21,23,51,9,Clear,6,48,1014,16
2018,12,22,0,51,9,Clear,9,50,1014,16
2018,12,22,1,51,9,Clear,7,55,1014,16
2018,12,22,2,51,9,Clear,6,57,1013,16
2018,12,22,3,51,9,Clear,6,55,1013,16
2018,12,22,4,51,9,Clear,7,56,1013,16
2018,12,22,5,51,8,Clear,0,61,1013,16
2018,12,22,6,51,7,Clear,0,60,1014,16
2018,12,22,7,51,8,Sunny,0,61,1014,16
2018,12,22,8,51,12,Sunny,6,47,1015,16
2018,12,22,9,51,15,Sunny,6,42,1015,16
2018,12,22,10,51,20,Sunny,6,33,1015,16
2018,12,22,11,51,23,Sunny,11,28,1014,16
2018,12,22,12,51,24,Sunny,9,25,1013,16
2018,12,22,13,51,26,Sunny,7,23,1012,16
2018,12,22,14,51,27,Sunny,9,21,1012,16
2018,12,22,15,51,27,Sunny,7,20,1013,16
2018,12,22,16,51,24,Sunny,7,28,1013,16
2018,12,22,17,51,21,Clear,6,32,1014,16
2018,12,22,18,51,19,Clear,0,36,1015,16
2018,12,22,19,51,17,Clear,0,43,1015,16
2018,12,22,20,51,15,Clear,0,51,1016,16
2018,12,22,21,51,14,Clear,0,55,1016,16
2018,12,22,22,51,13,Clear,0,58,1017,16
2018,12,22,23,51,15,Clear,9,51,1018,16
2018,12,23,0,51,14,Clear,7,49,1018,16
2018,12,23,1,51,13,Clear,0,53,1018,16
2018,12,23,2,51,11,Clear,0,57,1019,16
2018,12,23,3,51,12,Clear,11,55,1019,16
2018,12,23,4,51,12,Clear,13,52,1021,16
2018,12,23,5,51,11,Clear,11,54,1022,16
2018,12,23,6,51,10,Clear,9,57,1023,16
2018,12,23,7,51,10,Sunny,15,54,1025,16
2018,12,23,8,51,12,Sunny,13,47,1026,16
2018,12,23,9,51,12,Sunny,17,45,1027,16
2018,12,23,10,51,13,Sunny,15,44,1028,16
2018,12,23,11,51,15,Sunny,7,39,1027,16
2018,12,23,12,51,16,Sunny,19,36,1026,16
2018,12,23,13,51,17,Sunny,15,34,1026,16
2018,12,23,14,51,17,Sunny,13,34,1026,16
2018,12,23,15,51,17,Sunny,15,35,1026,16
2018,12,23,16,51,15,Sunny,7,38,1026,16
2018,12,23,17,51,13,Clear,6,42,1027,16
2018,12,23,19,51,11,Clear,7,49,1028,16
2018,12,23,20,51,11,Clear,6,48,1028,16
2018,12,23,21,51,9,Clear,7,52,1028,16
2018,12,23,22,51,8,Clear,0,56,1027,16
2018,12,23,23,51,8,Clear,6,54,1027,16
2018,12,24,0,51,6,Clear,0,65,1027,16
2018,12,24,1,51,6,Clear,0,68,1027,16
2018,12,24,2,51,4,Clear,0,77,1027,16
2018,12,24,3,51,4,Passing clouds,0,77,1027,16
2018,12,24,4,51,4,Clear,0,79,1026,16
2018,12,24,5,51,4,Clear,0,73,1025,16
2018,12,24,6,51,4,Clear,0,73,1026,16
2018,12,24,7,51,4,Sunny,0,79,1026,16
2018,12,24,8,51,8,Partly sunny,0,61,1025,16
2018,12,24,9,36,9,Mostly cloudy,7,61,1025,16
2018,12,24,9,51,9,More clouds than sun,6,59,1025,16
2018,12,24,10,51,11,Mostly cloudy,9,59,1024,16
2018,12,24,11,8,11,Mostly cloudy,6,61,1024,16
2018,12,24,11,51,12,Overcast,7,59,1023,16
2018,12,24,13,3,13,Mostly cloudy,9,59,1021,16
2018,12,24,13,29,14,Overcast,6,62,1021,16
2018,12,24,13,51,14,Overcast,6,62,1020,16
2018,12,24,14,51,15,Overcast,0,60,1020,16
2018,12,24,15,51,16,Overcast,6,62,1020,16
2018,12,24,16,39,16,Scattered clouds,0,62,1019,16
2018,12,24,16,51,16,Sunny,0,65,1020,16
2018,12,24,17,51,13,Passing clouds,0,75,1019,16
2018,12,24,18,51,13,Partly cloudy,0,75,1019,16
2018,12,24,19,51,12,Passing clouds,6,80,1019,16
2018,12,24,20,37,12,Overcast,0,80,1019,16
2018,12,24,20,51,12,Overcast,0,80,1018,16
2018,12,24,21,51,13,Overcast,0,80,1018,16
2018,12,24,22,4,13,Low clouds,0,77,1018,16
2018,12,24,22,51,14,Low clouds,0,78,1018,16
2018,12,24,23,27,15,Low clouds,0,87,1018,11
2018,12,24,23,51,15,Fog,6,90,1018,8
2018,12,25,0,13,15,Fog,6,93,1018,3
2018,12,25,0,27,16,Fog,9,90,1018,5
2018,12,25,0,51,16,Fog,9,93,1018,8
2018,12,25,1,23,16,Fog,0,93,1018,10
2018,12,25,1,51,16,Low clouds,9,90,1018,14
2018,12,25,2,51,16,Low clouds,6,93,1018,14
2018,12,25,3,51,16,Low clouds,6,93,1018,13
2018,12,25,3,58,16,Low clouds,0,93,1018,13
2018,12,25,4,30,16,Low clouds,0,90,1018,13
2018,12,25,4,51,16,Low clouds,6,90,1018,11
2018,12,25,5,51,16,Fog,6,93,1018,6
2018,12,25,6,32,16,Fog,6,93,1018,4
2018,12,25,7,7,15,Fog,0,96,1019,1
2018,12,25,7,28,15,Fog,7,96,1019,0
2018,12,25,7,51,15,Fog,6,96,1019,1
2018,12,25,8,1,15,Fog,6,96,1019,0
2018,12,25,8,51,16,Fog,0,93,1019,1
2018,12,25,9,8,15,Fog,0,96,1020,2
2018,12,25,9,36,15,Fog,0,96,1020,3
2018,12,25,9,51,16,Fog,6,93,1019,3
2018,12,25,10,3,16,Fog,7,93,1020,5
2018,12,25,10,51,17,Low clouds,6,90,1019,13
2018,12,25,11,3,18,Low clouds,7,84,1019,16
2018,12,25,11,51,18,Light rain Mostly cloudy,0,85,1018,8
2018,12,25,12,20,18,Mostly cloudy,0,87,1018,16
2018,12,25,12,58,20,Mostly cloudy,0,82,1017,16
2018,12,25,13,51,22,More clouds than sun,9,66,1016,16
2018,12,25,14,51,23,Overcast,15,62,1016,16
2018,12,25,15,51,23,Broken clouds,19,62,1016,16
2018,12,25,16,51,22,Scattered clouds,17,64,1016,16
